age,job,marital,education,default,housing,loan,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
59,technician,married,professional.course,no,yes,no,4,999,0,nonexistent,-2.9,92.201,-31.4,0.8340000000000001,5076.2,yes
28,admin.,married,university.degree,no,yes,no,1,999,1,failure,-2.9,92.201,-31.4,0.8340000000000001,5076.2,no
80,retired,married,basic.4y,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.8340000000000001,5076.2,yes
80,retired,married,basic.4y,no,yes,no,1,3,2,success,-2.9,92.201,-31.4,0.8340000000000001,5076.2,no
78,retired,married,basic.4y,no,no,yes,1,999,0,nonexistent,-2.9,92.201,-31.4,0.8340000000000001,5076.2,no
56,housemaid,married,basic.4y,no,yes,no,3,999,0,nonexistent,-2.9,92.201,-31.4,0.8340000000000001,5076.2,no
42,retired,divorced,illiterate,no,no,no,4,999,0,nonexistent,-2.9,92.201,-31.4,0.8340000000000001,5076.2,no
28,student,single,unknown,no,no,no,4,999,1,failure,-2.9,92.201,-31.4,0.8290000000000001,5076.2,yes
24,self-employed,single,university.degree,no,no,no,3,999,0,nonexistent,-2.9,92.201,-31.4,0.8290000000000001,5076.2,no
71,retired,married,university.degree,no,no,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.8290000000000001,5076.2,no
71,retired,married,university.degree,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.8290000000000001,5076.2,no
59,admin.,single,university.degree,no,no,no,3,15,1,success,-2.9,92.201,-31.4,0.8290000000000001,5076.2,yes
46,housemaid,married,basic.4y,no,unknown,unknown,2,999,0,nonexistent,-2.9,92.201,-31.4,0.8290000000000001,5076.2,no
51,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.8290000000000001,5076.2,yes
46,admin.,married,university.degree,no,yes,no,3,999,0,nonexistent,-2.9,92.201,-31.4,0.8290000000000001,5076.2,yes
50,admin.,married,university.degree,no,no,yes,1,15,2,failure,-2.9,92.201,-31.4,0.8290000000000001,5076.2,yes
46,self-employed,married,university.degree,no,yes,no,2,999,0,nonexistent,-2.9,92.201,-31.4,0.8290000000000001,5076.2,no
58,retired,divorced,high.school,no,no,no,2,999,1,failure,-2.9,92.201,-31.4,0.8290000000000001,5076.2,yes
31,admin.,single,university.degree,no,no,no,1,3,1,success,-2.9,92.201,-31.4,0.8290000000000001,5076.2,yes
42,admin.,divorced,university.degree,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.8290000000000001,5076.2,no
31,admin.,single,university.degree,no,yes,no,2,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
36,housemaid,single,university.degree,no,unknown,unknown,2,3,1,success,-2.9,92.201,-31.4,0.825,5076.2,no
59,retired,married,unknown,no,no,no,2,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
48,management,married,university.degree,unknown,yes,no,3,999,1,failure,-2.9,92.201,-31.4,0.825,5076.2,no
45,services,married,high.school,no,yes,no,3,999,1,failure,-2.9,92.201,-31.4,0.825,5076.2,no
28,student,single,unknown,no,yes,no,3,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
27,student,single,university.degree,no,yes,no,2,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
25,student,single,unknown,unknown,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
25,student,single,unknown,unknown,no,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
25,student,single,unknown,unknown,yes,no,1,15,2,failure,-2.9,92.201,-31.4,0.825,5076.2,no
25,student,single,unknown,unknown,yes,no,1,999,2,failure,-2.9,92.201,-31.4,0.825,5076.2,no
25,student,single,unknown,unknown,yes,no,1,999,1,failure,-2.9,92.201,-31.4,0.825,5076.2,no
24,student,single,high.school,no,no,no,1,999,2,failure,-2.9,92.201,-31.4,0.825,5076.2,no
24,student,single,high.school,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
33,admin.,married,high.school,no,no,no,3,15,1,success,-2.9,92.201,-31.4,0.825,5076.2,yes
43,technician,single,professional.course,no,no,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
26,student,single,high.school,no,no,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
55,entrepreneur,divorced,basic.9y,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,yes
26,student,single,university.degree,no,no,yes,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,yes
62,retired,married,professional.course,no,yes,yes,2,999,1,failure,-2.9,92.201,-31.4,0.825,5076.2,yes
44,admin.,married,high.school,no,no,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
34,technician,married,university.degree,no,yes,no,3,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
28,student,single,professional.course,no,no,no,2,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
44,management,married,unknown,no,yes,no,2,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
26,student,single,high.school,no,yes,no,2,6,2,failure,-2.9,92.201,-31.4,0.825,5076.2,yes
72,unknown,married,unknown,no,yes,yes,8,999,1,failure,-2.9,92.201,-31.4,0.825,5076.2,yes
45,technician,married,high.school,no,yes,no,2,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
30,student,married,university.degree,no,no,no,2,3,2,success,-2.9,92.201,-31.4,0.821,5076.2,yes
51,technician,married,professional.course,no,yes,no,2,999,1,failure,-2.9,92.201,-31.4,0.821,5076.2,no
40,technician,married,high.school,no,yes,no,2,999,2,failure,-2.9,92.201,-31.4,0.821,5076.2,no
26,self-employed,single,university.degree,no,yes,no,2,999,1,failure,-2.9,92.201,-31.4,0.821,5076.2,no
40,technician,married,high.school,no,no,no,3,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
73,retired,married,university.degree,no,no,no,4,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
36,admin.,married,high.school,no,no,no,5,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
73,retired,married,basic.4y,no,unknown,unknown,3,999,1,failure,-2.9,92.201,-31.4,0.821,5076.2,yes
38,technician,married,professional.course,no,unknown,unknown,2,9,1,success,-2.9,92.201,-31.4,0.821,5076.2,yes
36,technician,single,professional.course,no,yes,no,1,999,1,failure,-2.9,92.201,-31.4,0.821,5076.2,no
73,retired,divorced,high.school,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
40,technician,married,high.school,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
30,student,married,university.degree,no,yes,no,3,3,1,success,-2.9,92.201,-31.4,0.821,5076.2,yes
29,admin.,single,university.degree,no,yes,yes,12,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
53,admin.,married,university.degree,no,yes,no,1,999,2,failure,-2.9,92.201,-31.4,0.821,5076.2,no
53,admin.,married,university.degree,no,yes,no,1,999,1,failure,-2.9,92.201,-31.4,0.821,5076.2,yes
38,admin.,married,high.school,no,yes,no,1,999,1,failure,-2.9,92.201,-31.4,0.821,5076.2,no
38,admin.,married,high.school,no,yes,no,1,6,2,failure,-2.9,92.201,-31.4,0.821,5076.2,yes
33,self-employed,married,university.degree,no,yes,no,3,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
31,management,married,university.degree,no,yes,yes,2,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,yes
59,self-employed,married,university.degree,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
63,retired,married,university.degree,no,yes,no,1,6,2,failure,-2.9,92.201,-31.4,0.821,5076.2,no
34,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
31,management,married,university.degree,no,yes,no,2,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
53,admin.,married,university.degree,unknown,yes,no,5,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
32,admin.,single,university.degree,no,yes,yes,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
52,admin.,married,unknown,no,no,no,5,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
39,entrepreneur,married,basic.6y,no,yes,no,2,16,1,success,-3.4,92.379,-29.8,0.8190000000000001,5017.5,yes
32,admin.,single,university.degree,no,yes,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
36,admin.,married,university.degree,no,yes,yes,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
52,admin.,married,unknown,no,no,no,13,14,2,failure,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
35,entrepreneur,married,high.school,no,no,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
48,technician,married,basic.9y,no,no,no,3,999,1,failure,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
27,management,single,university.degree,no,yes,no,2,4,2,success,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
38,admin.,single,university.degree,no,yes,yes,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
38,admin.,single,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
28,management,single,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
28,management,single,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
51,blue-collar,married,professional.course,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
52,technician,married,professional.course,no,yes,yes,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
33,admin.,married,high.school,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,yes
54,admin.,married,unknown,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,yes
79,retired,married,basic.9y,no,no,no,1,999,1,failure,-3.4,92.379,-29.8,0.8190000000000001,5017.5,yes
39,entrepreneur,married,basic.6y,no,yes,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8190000000000001,5017.5,yes
39,entrepreneur,married,basic.6y,no,no,no,4,16,2,failure,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
45,admin.,married,university.degree,no,unknown,unknown,6,999,1,failure,-3.4,92.379,-29.8,0.8190000000000001,5017.5,no
19,student,single,basic.9y,no,yes,no,2,999,1,failure,-3.4,92.379,-29.8,0.813,5017.5,no
37,admin.,married,university.degree,no,yes,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.813,5017.5,yes
34,technician,married,professional.course,no,yes,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.813,5017.5,yes
60,admin.,married,professional.course,no,yes,yes,3,999,0,nonexistent,-3.4,92.379,-29.8,0.813,5017.5,no
40,unemployed,married,university.degree,no,yes,yes,4,999,0,nonexistent,-3.4,92.379,-29.8,0.813,5017.5,no
34,technician,married,professional.course,no,yes,yes,3,999,0,nonexistent,-3.4,92.379,-29.8,0.813,5017.5,yes
60,unemployed,married,basic.6y,no,yes,no,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,no
18,student,single,unknown,no,no,no,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,yes
18,student,single,unknown,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,no
25,admin.,single,university.degree,no,yes,no,1,1,1,success,-3.4,92.379,-29.8,0.809,5017.5,no
26,admin.,single,university.degree,no,yes,no,1,7,1,success,-3.4,92.379,-29.8,0.809,5017.5,yes
72,retired,married,unknown,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,no
60,management,married,university.degree,no,yes,yes,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,no
32,admin.,married,university.degree,no,no,no,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,yes
46,technician,married,professional.course,no,yes,yes,2,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,no
60,retired,married,professional.course,no,yes,no,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,no
60,retired,married,professional.course,no,yes,no,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,yes
44,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,yes
44,admin.,married,university.degree,no,yes,no,1,14,1,success,-3.4,92.379,-29.8,0.809,5017.5,no
63,unknown,married,unknown,no,yes,no,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,no
40,unknown,single,unknown,no,no,no,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,yes
43,technician,married,high.school,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,no
43,technician,married,high.school,no,yes,yes,1,3,2,success,-3.4,92.379,-29.8,0.809,5017.5,no
26,student,single,unknown,no,no,no,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,no
26,student,single,unknown,no,yes,yes,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,yes
18,student,single,unknown,no,unknown,unknown,2,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,no
71,retired,married,basic.4y,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,no
35,services,divorced,high.school,no,yes,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
35,admin.,married,university.degree,no,yes,yes,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
61,retired,married,basic.9y,no,yes,yes,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
59,management,married,university.degree,no,yes,no,2,3,1,success,-3.4,92.379,-29.8,0.8029999999999999,5017.5,yes
38,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
51,technician,married,professional.course,no,no,yes,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,yes
53,technician,married,professional.course,no,yes,yes,1,999,1,failure,-3.4,92.379,-29.8,0.8029999999999999,5017.5,yes
26,management,single,university.degree,no,no,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
41,management,married,basic.6y,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
53,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
83,retired,married,unknown,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
45,admin.,single,high.school,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
40,admin.,divorced,high.school,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
32,admin.,married,university.degree,no,yes,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
50,admin.,married,high.school,no,yes,yes,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
76,management,married,unknown,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
76,management,married,unknown,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,yes
39,blue-collar,married,basic.9y,no,yes,no,1,3,1,success,-3.4,92.379,-29.8,0.8029999999999999,5017.5,yes
72,retired,married,basic.4y,no,no,no,1,3,2,success,-3.4,92.379,-29.8,0.8029999999999999,5017.5,yes
18,student,single,unknown,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,yes
31,admin.,single,university.degree,no,no,no,3,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
28,student,single,high.school,no,no,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,yes
71,retired,married,professional.course,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
63,management,married,unknown,no,yes,no,2,999,2,failure,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
50,admin.,married,high.school,no,yes,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,yes
39,technician,married,basic.9y,no,no,no,2,999,1,failure,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
46,admin.,married,high.school,no,yes,yes,3,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
55,admin.,single,university.degree,no,yes,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
47,admin.,married,university.degree,no,no,no,3,999,1,failure,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
31,admin.,single,university.degree,no,yes,no,7,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
54,admin.,married,university.degree,no,no,yes,1,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
28,admin.,married,university.degree,no,yes,yes,3,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,no
45,housemaid,single,basic.4y,no,no,no,4,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,yes
59,admin.,married,unknown,no,yes,yes,3,3,1,success,-3.4,92.379,-29.8,0.797,5017.5,yes
61,retired,married,university.degree,no,no,no,1,3,2,success,-3.4,92.379,-29.8,0.797,5017.5,yes
59,admin.,married,unknown,no,no,yes,4,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,yes
45,housemaid,single,basic.4y,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,yes
41,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
30,management,married,university.degree,no,yes,no,1,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,no
48,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
41,admin.,married,university.degree,no,no,no,3,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
54,technician,married,professional.course,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
54,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
25,blue-collar,single,basic.9y,no,no,no,1,999,2,failure,-3.4,92.379,-29.8,0.797,5017.5,no
28,technician,married,high.school,no,yes,no,1,4,1,success,-3.4,92.379,-29.8,0.797,5017.5,no
41,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
52,technician,married,professional.course,no,yes,yes,1,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,yes
45,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
45,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,yes
61,retired,married,university.degree,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
25,self-employed,single,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
45,admin.,married,university.degree,no,no,no,1,3,2,success,-3.4,92.379,-29.8,0.797,5017.5,yes
28,services,single,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
41,admin.,married,university.degree,no,no,no,2,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,yes
46,blue-collar,married,professional.course,no,no,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
39,admin.,married,university.degree,no,no,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
30,admin.,single,university.degree,no,no,no,6,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,yes
68,retired,married,basic.4y,no,no,no,1,999,1,failure,-3.4,92.379,-29.8,0.7879999999999999,5017.5,no
30,self-employed,single,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
43,technician,married,professional.course,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
49,admin.,married,high.school,no,no,no,1,3,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
71,retired,married,basic.4y,no,yes,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
66,management,divorced,university.degree,no,no,no,1,1,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
76,retired,divorced,basic.4y,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,no
39,self-employed,divorced,high.school,no,no,no,1,3,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
30,self-employed,single,university.degree,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
29,self-employed,single,university.degree,no,yes,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
63,retired,married,unknown,no,yes,yes,1,999,1,failure,-3.4,92.379,-29.8,0.7879999999999999,5017.5,no
43,technician,married,high.school,no,yes,no,1,3,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
75,retired,married,unknown,no,no,no,1,999,1,failure,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
24,student,single,basic.9y,no,unknown,unknown,1,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
71,retired,married,basic.4y,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,no
39,self-employed,divorced,high.school,no,no,no,2,3,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
